30.0000 -172.24941512	100.0000 -172.42777699
40.0000 -172.41210031
50.0000 -172.42172546
60.0000 -172.42439538
70.0000 -172.42662404
80.0000 -172.42742283
90.0000 -172.42764526
100.0000 -172.42777699
110.0000 -172.42793900
120.0000 -172.42805662
130.0000 -172.42811941
140.0000 -172.42814017
