30.0000 -543.51382702	90.0000 -544.01702882
40.0000 -543.97047115
50.0000 -543.99889813
60.0000 -544.00764043
70.0000 -544.01406737
80.0000 -544.01636970
90.0000 -544.01702882
100.0000 -544.01749229
110.0000 -544.01798027
120.0000 -544.01831961
