30.0000 -412.21177670	90.0000 -412.60210687
40.0000 -412.56660359
50.0000 -412.58825926
60.0000 -412.59486067
70.0000 -412.59980748
80.0000 -412.60161699
90.0000 -412.60210687
100.0000 -412.60245319
110.0000 -412.60282630
120.0000 -412.60309224
130.0000 -412.60322345
140.0000 -412.60328153
